,full_title,date
1500,Here are the 10 best movies on TV today,2020
1501,"Two deaths, 156 new cases of Covid-19 confirmed in Ireland",2020
1502,"Former Red Hot Chili Peppers guitarist Jack Sherman dies, aged 64",2020
1503,Bryan Cranston just gave a great shout-out to his Irish people in a brand new interview,2020
1504,"79 new Covid-19 cases, no new deaths",2020
1505,Local lockdown will continue for Kildare,2020
1507,"It might feel like a 'fuck it' weekend, but we cannot quit because of politicians' arrogance",2020
1508,€55 million allocated to 547 walking and cycling projects in eight counties,2020
1510,Here are the eight best movies on TV on Friday,2020
1511,Supreme Court judge Seamus Woulfe apologises for attending Galway event,2020
1514,One man and two children have died following a Donegal road crash,2020
1515,Public health expert explains science behind safe return of schools,2020
1516,Gardaí have launched an investigation into Galway 'golfgate' incident,2020
1517,A status yellow weather warning has been issued for all of Ireland,2020
1518,Thousands of homes left without power as a result of Storm Ellen,2020
1519,136 new cases of Covid-19 confirmed in Ireland today,2020
1520,Government clarifies theatres and cinemas can have 50 people at indoor events,2020
1522,Man arrested following armed robbery in Cork,2020
1523,Official full-length trailer released for new Phil Lynott documentary,2020
1524,"1,600 additional school buses needed to facilitate physical distancing",2020
1525,"Cinemas and theatres to remain open, though Minister for Health contradicts Department of Art",2020
1526,"New Dermot Kennedy music video shows a locked down Dublin ""at a standstill""",2020
1527,Chair of NPHET warns Covid-19 cases could rise to 'unsustainable level',2020
1528,Stephen Donnelly compares risk of sending kids back to school to that of driving a car,2020
1529,Irish rapper Kojaque debuts new song 'SHMELLY' on Colors,2020
1530,"54 new cases of Covid-19 confirmed, two further deaths",2020
1531,Ronan Glynn releases video in attempt to clear up any Covid confusion,2020
1532,Status Red weather warning issued for Cork ahead of Storm Ellen,2020
1533,New Covid-19 guidance agreed by Government,2020
1535,A Status Orange storm warning has been issued for seven counties in Ireland,2020
1537,Tampax will not appeal decision to have advertisement banned,2020
1538,"190 new cases of Covid-19 confirmed, one new death",2020
1539,"Storm Ellen: Met Éireann warns of flooding, heavy downpours and unseasonably stormy conditions",2020
1541,Have you seen these people?,2020
1543,A weather warning has been issued for six counties,2020
1544,A weather warning has been issued for all of Ireland,2020
1546,Claire Byrne named as new presenter of RTÉ's 'Today' radio show,2020
1547,LeBron James drops first sneak peek at new Space Jam jerseys,2020
1548,56 new cases of Covid-19 confirmed in Ireland,2020
1551,"New Zealand PM Jacinda Ardern hits back at ""patently wrong"" claims from Donald Trump",2020
1552,"Michelle Obama tells Americans to vote for Biden ""like our lives depend on it""",2020
1553,"Restaurateur involved with Berlin D2 says 20 second clip ""does not reflect what went on that day""",2020
1554,Here are the seven best movies on TV tonight,2020
1555,Status yellow weather warning issued for 14 counties in Ireland,2020
1556,"66 new cases of Covid-19 confirmed, 0 new deaths",2020
1557,A really cool new addition is coming to FIFA 21 career mode,2020
1558,Gardaí are now appealing for witnesses following racially motivated incident on Royal Canal,2020
1559,Gardaí investigating 'racially motivated incident' after woman filmed being pushed into canal,2020
1560,Fáilte Ireland chairman resigns after holiday to Italy,2020
1561,LVA strongly condemns footage from Dublin bar seemingly showing breach of regulations,2020
1562,200 new cases of Covid-19 confirmed,2020
1563,One person has died following a house fire in Dublin,2020
1564,Man arrested following discovery of explosives in Kilkenny,2020
1565,Rain and thunder weather warnings issued for 13 counties across Ireland,2020
1566,Here are the eight best movies on TV on Saturday,2020
1567,Valentino Rossi emerges unscathed after horror crash at Austrian GP,2020
1570,Tipperary mushroom plant suspends work following Covid-19 outbreak,2020
1571,67 new cases of Covid-19 confirmed in Ireland,2020
1572,Auckland lockdown extended for 12 days following 13 new cases of Covid-19 in New Zealand,2020
1573,White House reporter asks Trump if he regrets “all the lying” to the American people during his presidency,2020
1574,"""We'll be building in Ireland for the first time, next year"" - Major solar power project set for Cobh",2020
1575,HSE and HSA approve reopening of Carroll Cuisine food plant in Offaly,2020
1577,Temperatures set to hit 26 degrees today with no sign of a let-up in the heat,2020
1578,Man in his 20s stabbed in Eyre Square in Galway,2020
1580,Brown Thomas and Arnotts to cut 150 jobs due to impact of Covid-19,2020
1581,Search underway for two women missing after paddle boarding on Galway coast,2020
1583,Are plant-based alternatives really any better or healthier for you?,2020
1584,Here are the five best movies on TV on Thursday,2020
1585,"Man who rescued stranded paddle boarders says they were ""weak and tired"" but ""thankful""",2020
1586,Two women survive 15 hours in the water in Galway Bay,2020
1587,92 new cases of Covid-19 confirmed in Ireland,2020
1588,Twitter delete their own tweet after Manchester United complaint,2020
1589,A man has died following a stabbing in Dublin,2020
1590,Man charged over attempted hijacking incident in Dublin,2020
1591,"Sarah Cooper, the viral Trump impersonator, is getting her own Netflix special",2020
1592,126 pubs now suspected of breaching Covid-19 regulations,2020
1593,Met Éireann has issued a rainfall warning for seven counties,2020
1594,Three people dead after train crash in Scotland,2020
1595,"Joe Biden says Donald Trump has a problem with ""strong women""",2020
1596,Publicans 'not optimistic' about reopening in September,2020
1597,"40 new cases of Covid-19 confirmed, one further death",2020
1598,GRA express hope other suspects in Adrian Donohue murder “will be brought to justice”,2020
1599,WATCH: Paul Mescal tests The Young Offenders on their friendship,2020
1600,A Fresh Prince of Bel-Air reboot is coming - but as a serious drama,2020
1601,Ireland to abandon phases in favour of colour-coded response to Covid-19 restrictions,2020
1603,"One Covid-19 related death has been reported, 35 new cases",2020
1604,Fantasy Premier League champion stripped of title over allegedly offensive comments,2020
1605,"“We could have been right back to the start again.” Stephen Donnelly defends lockdown in Kildare, Laois and Offaly",2020
1606,Man hospitalised following stabbing in Tipperary,2020
1607,Cork player wins €1 million in Tuesday night's EuroMillions draw,2020
1608,Twitter makes major change to its reply function,2020
1609,Fantasy Premier League champion stripped of title in 'breach of terms' controversy,2020
1610,"""Best meteor shower of the year"" to be visible from Ireland tonight",2020
1612,New episodes of Fair City to return to screens next month,2020
1614,"Donald Trump launches attack on Kamala Harris calling her ""nasty"", ""meanest"" and ""disrespectful""",2020
1615,Two Iceland chicken products recalled from Irish stores due to presence of salmonella,2020
1616,TG4 to air documentary on Anthony Foley's career this week,2020
1617,Why you should be watching... Love on the Spectrum,2020
1618,Robin Williams' daughter criticises Eric Trump for sharing video of her father,2020
1619,"83,000 people uninstalled Covid Tracker App following battery issue",2020
1620,"""By 2030, 70% of our electricity will be renewable"" - Jo",2020
1621,Auckland in lockdown after first locally transmitted Covid-19 case in over 100 days,2020
1622,New season of Line of Duty could be finished filming by Christmas,2020
1623,This is what the future of airline travel could look like in a post-pandemic world,2020
1624,The most overrated (and underrated) gym exercises of all time,2020
1625,Bank of Ireland to reimburse customers following rise in scams,2020
1626,"57 new Covid-19 cases confirmed, no new deaths",2020
1627,Spongebob spinoff in the works at Nickelodeon,2020
1629,Gardaí appealing for witnesses following death of a man in Tallaght,2020
1630,Seven enforcement orders served on Irish food businesses in July,2020
1631,US Powerball jackpot stands at a whopping $169 million and you can it from Ireland,2020
1633,"The Late Late Toy Show is looking performers and toy testers, here's how to apply",2020
1634,Face coverings are now mandatory in shops and other indoor settings,2020
1635,"Covid Tracker app battery problem to be fixed, HSE says",2020
1636,68 new cases of Covid-19 confirmed,2020
1637,"Political reform, racism and memes - Dublin Lord Mayor Hazel Chu talks to JOE",2020
1638,Gardaí investigating dead body found in Dublin on Saturday night,2020
1639,New Zealand goes 100 days without community transmission of Covid-19,2020
1641,"Rise of the far right in Ireland, political memes and the",2020
1643,Stephen Donnelly posts late night Twitter thread addressing local lockdowns,2020
1644,"98 new cases of Covid-19, four new deaths",2020
1645,"174 new cases of Covid-19 confirmed, one new death",2020
1646,"€240,000 worth of cannabis seized in Leitrim",2020
1647,"Gardaí from nine other counties sent to Kildare, Laois and Offaly for Operation Fanacht",2020
1649,"Joe Biden will ""protect the Good Friday Agreement"" if elected, says Congressman",2020
1650,"New lockdown restrictions announced for Kildare, Laois and Offaly",2020
1651,Three endangered cheetah cubs born at Fota Wildlife Park in Cork,2020
1652,Irish star Jessie Buckley will f*ck with yo,2020
1653,Temperatures set to hit 25 degrees by Monday following welcome warm weekend,2020
1654,"Covid-19 warning issued to residents of Kildare, Laois and Offaly",2020
1655,Donald Trump signs executive order banning TikTok from the United States,2020
1657,Driver clocked doing 203 km/h amongst multiple road offences over Bank Holiday weekend,2020
1659,“Nothing can be ruled out.” HSE Chief Clinical Officer on prospect of local lockdowns in Ireland,2020
1660,"I'm A Celebrity, Get Me Out Of Here moves to ruined castle in UK this year",2020
1661,"Five deaths due to Covid-19, 69 new cases confirmed",2020
1662,€3 million worth of heroin seized in Dublin,2020
1663,Northern Ireland to pause reopening of pubs until at least 1 September,2020
1664,Controversy surrounds new Avengers video game,2020
1666,"TikTok announces plans for first European data centre in Ireland, creating hundreds of jobs",2020
1667,Government issue new coronavirus guidance for third-level students and institutions,2020
1668,Footage shows moment explosion in Beirut sweeps across bride taking wedding photos,2020
1669,50 new cases of Covid-19 confirmed in Ireland,2020
1671,Teenage boy dies following incident in Powerscourt,2020
1672,Irish mixed salad leaves product recalled due to possible presence of Cryptosporidium,2020
1673,Six new Covid-19 clusters identified in vulnerable groups,2020
1674,Pubs heartbreak reminds Ireland that problems don't have to be life and death to matter,2020
1675,"""Alcohol can make people less aware of social distancing,"" NPHET tells government",2020
1678,10 stolen dogs recovered by Gardaí in Limerick,2020
1679,At least 100 dead following Lebanon explosion caused by ammonium nitrate,2020
1681,"""Alarming rate"" of cyberattacks taking place since Covid outbreak",2020
1683,"Hands on with FIFA 21, where the ""fundamentals of football"" come first",2020
1684,"John Hume will fix it, he always fixes it",2020
1686,"Tipperary Lotto winner has less than a week to claim over €70,000 from February draw",2020
1687,Toddler remains in critical condition following incident in water feature in Monaghan,2020
1689,OFFICIAL: Pubs will not reopen on 10 August as Ireland makes decision on Phase 4,2020
1690,At least dozens killed following massive explosion in Lebanon,2020
1691,"Bank of Ireland seeks to cut 1,400 jobs through voluntary redundancy programme",2020
1692,30% of Irish taxpayers believe they could be in a better financial position at the end of 2020,2020
1693,Jesse Lingard: Everything I eat on a match day,2020
1694,"45 new cases of Covid-19 confirmed, no new deaths",2020
1695,"Luther the movie: Idris Elba confirms it's coming, and here's what we know so far",2020
1696,WHO Executive Director suggests localised Covid-19 measures could work in Ireland,2020
1697,Google unveils budget Pixel 4a following Covid-19 delay,2020
1698,Dixons Carphone announces plans to cut 800 jobs in the UK and Ireland,2020
1699,Gardaí appeal for witnesses following fatal crash in Cork,2020
1700,"""We’re lower than the world."" Trump attempts to explain US Covid-19 situation in extraordinary interview",2020
1701,Government expected to make decision on Phase 4 later today,2020
1702,46 new cases of Covid-19 confirmed in Ireland,2020
1703,Government announces first 106 villages and towns to receive Covid-19 supports,2020
1704,Michael D. Higgins issues statement on the passing of John Hume,2020
1705,Met Éireann issues two status yellow weather warnings affecting six counties,2020
1706,Curfew imposed in Melbourne as coronavirus cases surge,2020
1707,Two dead following car crash in Cork,2020
1709,53 new cases of Covid-19 confirmed in Ireland,2020
1710,"John Hume, civil rights leader and Nobel Peace Prize laureate, has died",2020
1711,A man has died following a road crash in Wexford,2020
1712,45 new cases of Covid-19 confirmed in Ireland,2020
1713,The Commitments and Angela's Ashes director Alan Parker dies aged 76,2020
1714,New AI test can identify Covid-19 within one hour,2020
1715,Netflix confirms return of Money Heist for a fifth and final season,2020
1716,"38 new cases of Covid-19 confirmed, no new deaths",2020
1717,Body found in Cork as devastating month for homeless deaths continues,2020
1718,Incredible cash prizes up for grabs in this Huawei smartphone photography competition,2020
1719,Boris Johnson announces delays on easing of lockdown restrictions in England,2020
1720,Brand new Irish crime thriller Broken Law hits cinemas today,2020
1722,Ellen DeGeneres addresses workplace allegations in letter to staff,2020
1723,Here are the 10 best movies on TV tonight,2020
1724,Doubt cast over whether pubs will reopen on 10 August,2020
1726,All NBA players and staff take knee during national anthem,2020
1727,TDs storm out of Dáil following heated rows,2020
1728,Covid-19 cluster confirmed in Kildare factory and Direct Provision centre,2020
1729,Dermot Kennedy and Paul Mescal singing together is quite the spectacle,2020
1730,85 new cases of Covid-19 have been confirmed,2020
1731,Here are the best movies on TV on Thursday,2020
1732,106% increase in drug driving arrests in first six months of the year,2020
1733,Travel agent Tui to shut 166 stores across Ireland and the UK,2020
1734,Impact of Covid-19 leads to sharp decline in alcohol consumption in Ireland,2020
1735,Christopher Nolan's much-hyped film Tenet finally has an Irish release date,2020
1736,Skellig Star lacking basic disease control measures weeks after outbreak,2020
1737,NASA officially launches new Mars rover to search for signs of alien life,2020
1738,Donald Trump calls for US presidential election to be delayed,2020
1739,Two men die following Monaghan crash,2020
1740,Facemasks on buses and changes to exams: Government announces school reopening roadmap,2020
1741,"No new deaths from Covid-19 in Ireland, 14 new cases",2020
1742,Donald Trump promotes discredited drug for coronavirus treatment after son suspended from Twitter,2020
1743,Minister who promised to transfer asylum seekers still has no responsibility for Direct Provision,2020
1744,Body of a man discovered in Dublin city centre this morning,2020
1745,Man dies following incidents at Tipperary and Kilkenny houses,2020
1746,"Family-run Cavan service station sells €500,000 EuroMillions ticket",2020
1747,Tampon ad banned from Irish TV after 84 complaints made to ASAI,2020
1748,Gardaí issue warning regarding AIB 'smishing' scam,2020
1749,An official Derry Girls book is coming out this year,2020
1750,Pandemic Unemployment Payment won’t be affected by travel to green list countries,2020
1752,"40 new cases of Covid-19 confirmed, no new deaths",2020
1753,Gardaí find three suspected human trafficking victims following searches in Cork,2020
1754,Ryanair announce two new Greek routes amid uncertainty over travel,2020
1755,Three super junior ministers to gift back part of their pay increase,2020
1756,New Irish fashion label seeking ‘burly’ male model to be the face of the brand,2020
1757,"Ellen DeGeneres Show workplace under investigation after claims set is ""dominated by fear""",2020
1758,"""Oh, my God! This girl is a superstar"" - The night an Irish skincare brand sold out QVC USA",2020
1759,Skellig Star Direct Provision residents go on hunger strike,2020
1760,Irish actor Paul Mescal nominated for an Emmy for Normal People,2020
1761,Madeleine McCann investigators carry out search of allotment in Germany,2020
1762,"“At least” 2,450 jobs lost in Dublin pubs since March, LVA claims",2020
1763,"'OMG, this girl is a superstar!': How Sonia Deasy's Irish",2020
1764,Two critically endangered lemurs born at Fota Wildlife Park,2020
1765,Three family members killed in crash in Antrim,2020
1767,Four new stops to be added to Luas green line with Luas Finglas extension,2020
1769,Police share additional details of fatal Dublin shooting in witness appeal,2020
1770,Omniplex offering €5 cinema tickets in 25 cinemas as part of summer seat sale,2020
1771,"No new deaths due to Covid-19, 11 new cases",2020
1773,Batches of Uncle Ben’s rice recalled due to the possible presence of glass,2020
1774,All government ministers to take a 10% pay cut,2020
1775,'Coalition of chaos' is much too generous a name for this mess of a government,2020
1776,"Amazon to create 1,000 new jobs in Ireland",2020
1777,104 Pandemic Unemployment Payments cut following airport checks,2020
1778,Here are the six best movies on TV on Sunday,2020
1779,Irish GP's video debunking face mask myths has been viewed 20 million times,2020
1780,"12 new cases of Covid-19 confirmed, no new deaths",2020
1781,A man has been killed in a shooting in Dublin,2020
1782,Status Yellow rain warning issued for eight counties,2020
1783,Here's everything coming to Netflix in August,2020
1785,A man in his 20s has died following a road crash in Meath,2020
1786,Here are the best movies on TV on Saturday,2020
1787,A man in his 70s has died following a stabbing in Dublin,2020
1788,A man in his 50s has died following a traffic collision in Wicklow,2020
1789,"€160,000 worth of cocaine seized in Laois",2020
1791,New retrospective Louis Theroux documentary series coming to BBC,2020
1792,RTÉ looking for people to participate in Season 2 of Baz Ashmawy: Wingman,2020
1793,"One new Covid-19 death confirmed, 24 new cases",2020
1794,Iconic TV host Regis Philbin has died,2020
1796,"Covid-19 vaccine will be available in 2021, says US expert",2020
1797,"No new deaths due to Covid-19, 20 new cases confirmed",2020
1799,Two men arrested after man receives serious head injuries following assault in Dublin city centre,2020
1800,Over 40% of Covid-19 outbreak cases in Ireland in four-week period relate to travel,2020
1801,"FAA issue ""emergency airworthiness"" warning over Boeing 737 following engine failures",2020
1802,Large proportion of Irish people may be “in denial” about how much alcohol they drink,2020
1803,“I felt we were sending out mixed messages.” Leo Varadkar addresses communication on Green List... again,2020
1805,"Nine people have died due to Covid-19 including delayed notifications, seven new cases announced",2020
1806,Covid-19 cluster confirmed at Moy Park plant in Ballymena,2020
1807,Applegreen outlets throughout Ireland to offer fuel for 24.7 cents per litre today,2020
1808,"SuperValu launches new reusable fruit, veg and bakery bags",2020
1809,Saoirse McHugh confirms departure from the Green Party,2020
1810,Irish man jailed in America for trafficking rhino horns,2020
1811,Gardaí appealing for help in trying to reunite a suspected stolen dog with its owner,2020
1812,The very existence of Saoirse McHugh scares the Irish political establishment,2020
1813,Gogglebox Ireland looking for frontline workers and father and son duos to star in brand new series,2020
1814,UK government revisiting the idea of a bridge between Scotland and Northern Ireland,2020
1815,Doctor at Mater Hospital dies due to Covid-19,2020
1816,Follow-up to powerful documentary on Covid battle in St. James’ Hospital to air on RTÉ tonight,2020
1818,"Winning EuroMillions ticket worth €49,564,587 was sold in Leinster",2020
1819,"Horse rescued by DSPCA in Dublin believed to have been ""set alight""",2020
1820,"Simon Coveney: Message from government is clear, safest thing to do is not to holiday abroad",2020
1821,Gardaí condemn influencers acting as Forex traders as investigation launched,2020
1822,"Sinn Féin TD labels government’s staycation tax rebate plan ""a con job""",2020
1823,A documentary on the controversial career of Nicolas Anelka is coming to Netflix,2020
1825,Gardaí issue warning over theft of caravans and camper-vans due to increase in staycation holidays,2020
1826,"36 new cases of Covid confirmed, no new deaths",2020
1827,These are the 15 countries on Ireland's travel green list,2020
1828,Leaving Cert results to be issued directly to students through online portal on 7 September,2020
1829,A new musical series from the director of High School Musical is coming to Netflix,2020
1830,"32 McDonalds, including Grafton Street, to reopen dine-in services today",2020
1831,"It looks like a Derry Girls movie is indeed on the way, according to creator Lisa McGee",2020
1833,Cork man almost loses leg to flesh-eating bacteria (Warning: Graphic content),2020
1835,The Live at the Drive-In concert series has been cancelled,2020
1836,"Relase of Christopher Nolan film Tenet delayed ""indefinitely""",2020
1837,"No new Covid-19 deaths reported, six new cases",2020
1838,"Just ignore the green list, it's for the best",2020
1839,Donald Trump tweets picture wearing a mask and says it's patriotic to wear one,2020
1840,'Green List' of countries for travel expected to be published this evening,2020
1841,Woman in her 20s arrested following shooting in Limerick,2020
1842,"EU leaders seal ""historic"" deal on spending and €750bn Covid-19 recovery plans",2020
1843,An emotional Kanye West speaks to audience about presidential hopes,2020
1845,"Oxford vaccine can train immune system to fight Covid, trials find",2020
1846,Man in late teens arrested after failed hijacking attempt on car at Grand Parade in Cork,2020
1848,Woman dies after being hit by a truck in Kerry,2020
1850,Fianna Fáil suffer yet another disaster in latest opinion poll,2020
1851,The Lisdoonvarna matchmaking festival has been cancelled,2020
1852,Man dies following collision between tractor and two motorcycles in Tipperary,2020
1853,"Two more people have died from Covid-19, 21 new cases confirmed",2020
1854,CervicalCheck campaigner Ruth Morrissey has died,2020
1856,"No new deaths due to Covid-19, 10 new cases confirmed",2020
1857,"The Young Offenders on S3, their amazing lockdown hair",2020
1858,"€52,000 worth of drugs seized in Longford",2020
1859,Gardaí investigating assault on Dublin bin men that went viral,2020
1860,Swarm of flying ants so large that it can be seen from space arrives in Ireland,2020
1861,Twitter confirms 130 accounts were targeted by hackers,2020
1862,Gardaí appealing for witnesses following traffic collision in Kerry,2020
1863,"Three further Covid-19 deaths, 34 new cases",2020
1864,Here are the 6 best movies on TV on Friday,2020
1865,"""Come to Leitrim!"" - New video showcases the stunning beauty of Ireland's least populous county",2020
1866,Drugs with a street value of €2.5 million seized by Gardaí in Dublin,2020
1867,"US won't be on Green List and Britain ""unlikely"" to be on it, says Simon Coveney",2020
1868,"Health officials warn of Ireland's ""precarious situation""",2020
1869,Leaving Cert results won't be out until September 7,2020
1870,"Man arrested as €800,000 worth of cannabis seized by Gardaí",2020
1871,"One more person has died from Covid-19, 21 new cases",2020
1872,"Eamon Ryan appears to fall asleep during Dáil vote, has to be woken up",2020
1873,Ireland may need to return to Phase Two if new Covid-19 cases rise,2020
1874,Nuclear-powered submarine and a ferry nearly collided off Scotland's west coast,2020
1875,US breaks its own record of coronavirus cases in one day,2020
1876,Michael Healy-Rae questions Leo Varadkar on decision to postpone reopening of pubs to next month,2020
1877,Twitter stops verified accounts from tweeting after hacking incident,2020
1878,Man dies following motorcycle crash in Mayo,2020
1879,Garda warns against house parties as Covid-19 worries increase,2020
1880,We asked every TD whether or not they'd ever driven after drinking,2020
1881,Aldi removes over 43 tonnes of plastic from three-litre milk bottle range,2020
1882,Gardaí arrest man in relation to acid attack at Limerick house party,2020
1883,Man in his 70s hospitalised after stabbing in Dublin,2020
1884,"Stephen Donnelly fears Ireland could see ""160 Covid cases a day"" in three weeks' time",2020
1885,VFI Chief says government should consider prohibition in Ireland to prevent house parties,2020
1886,Deliveroo launches service allowing diners to order and pay for food without coming into contact with restaurant staff,2020
1887,Lidl launches instant rewards app for customers,2020
1888,37 pubs facing prosecution for public health and licensing breaches,2020
1889,Weapons and drugs seized from a house in Tipperary,2020
1890,Barry Cowen releases statement following sacking,2020
1891,Dara Calleary named as Minister for Agriculture following Barry Cowen sacking,2020
1892,The trailer for the first Power spinoff has been released,2020
1893,Ireland wins appeal in €13 billion Apple tax ruling in EU Court,2020
1894,Leo Varadkar says he has not ruled out mandatory testing for people travelling to Ireland,2020
1895,World population in 2100 could be 2 billion below UN projections,2020
1896,"32 new cases of Covid-19 confirmed, no new deaths",2020
1897,Line of Duty production to resume next month,2020
1898,"Man in his 60s suffers serious injuries following collision between lorry, tractor and car in Roscommon",2020
1899,"Ryanair to cut 1,000 flights between Ireland and UK",2020
1900,"""Back the industry"" - Irish hotelier calls for dedicated Minister for Tourism to help COVID-hit industry",2020
1901,Barry Cowen sacked by Micheál Martin,2020
1903,"Harry Potter villain Jason Isaacs on Scooby-Doo, his perfect evil laugh and what it's like to be a big Dick",2020
1904,"Report warns of a further 120,000 deaths in the UK unless preparations made for second wave of Covid-19",2020
1905,“We’re just short of calling for lynchings at the airports.” TD calls for perspective in Covid-19 coverage,2020
1907,"""Back the industry"" - Monart Spa owner on why Irish h",2020
1908,"No new Covid-19 deaths, 11 new cases confirmed",2020
1909,Body found in the search for actress Naya Rivera,2020
1910,New outdoor escape game coming to 16 venues in Ireland between August and October,2020
1911,"Grant Imahara, co-host of Mythbusters, has died aged 49",2020
1913,"Mandatory quarantine for those arriving to Ireland a ""desirable measure""",2020
1915,Two men arrested on Ryanair flight to Dublin on suspicion of making threats to endanger an aircraft,2020
1916,Documentary series described as ‘The real-life Sopranos’ coming to Netflix next week,2020
1917,"Tottenham defender Serge Aurier's brother shot dead in Toulouse, France",2020
1918,FAI and Kick It Out condemn racial abuse aimed at David McGoldrick,2020
1919,Four arrested following house fire in Dundalk,2020
1920,Gardaí issue warning over 'money mules' after suspected laundering of large quantity of cash in Cork,2020
1921,Immunologist calls arrival of tourists from worst-hit Covid-19 states in US “outrageous” and “disgraceful”,2020
1922,Opinion: We all have a choice to make this weekend,2020
1924,Failure to wear face covering on public transport could result in fine and jail sentence,2020
1925,TD calls for flight advertisements to carry health warnings,2020
1926,Vast majority of Irish workers don't want to return to pre-Covid working patterns,2020
1927,First federal execution in 17 years to take place in the United States,2020
1928,The Father Ted tribute to Jack Charlton deserves to be watched today,2020
1929,77% of Thursday's Covid-19 cases in Ireland under the age of 25,2020
1930,Phoenix Park to reopen all perimeter gates to traffic,2020
1931,National Lottery to reduce time to collect prizes,2020
1932,Ryanair engineering boss provides details on safety measures aboard flights,2020
1933,Why you should be watching... The Truman Show,2020
1934,"€425,000 worth of heroin seized by Gardaí in Cork",2020
1935,PSNI appoint external senior police officer to investigate Bobby Storey funeral,2020
1936,Wetherspoon set to open new pub and hotel in Dublin,2020
1937,"Six more people have died due to Covid-19 in Ireland, 23 new cases",2020
1938,Ireland records another day without any deaths due to Covid-19,2020
1939,"Tom Hanks says he has ""no respect"" for those who choose to not wear a mask",2020
1940,Irish Water lift hosepipe ban,2020
1941,Trump administration may ban TikTok and other Chinese apps,2020
1942,Latest news from Into The Spider-Verse sequel has us very excited,2020
1943,McDonald's breakfast returns after months of being off the menu,2020
1944,OFFICIAL: Here are the first pics and hilarious trailer for The Young Offenders Series 3,2020
1945,"24 new cases of Covid-19 confirmed, one further death",2020
1946,Micheál Martin says country will need to be more prepared for a second wave in nursing homes,2020
1947,Large scale Covid-19 study in Spain suggests herd immunity not feasible,2020
1948,Irish people urged to download Covid Tracker App to speed up contact tracing,2020
1950,Gardaí renew witness appeal following fatal 2018 Leixlip shooting,2020
1951,Philly McMahon launches Look After Yourself campaign with Irish Association for Counselling and Psychotherapy,2020
1952,Melbourne goes back into lockdown as Covid-19 cases surge,2020
1953,Met Éireann issue weather warning for three counties,2020
1954,No new deaths due to Covid-19 reported for second day running,2020
1956,"Eir experiencing issues with data and network ""in all areas""",2020
1957,"Over €110,000 in cash and 14 vehicles seized in Longford",2020
1958,Weather to improve during the week following windy weekend,2020
1959,Taoiseach warns that plan to reopen all pubs this month could be delayed,2020
1960,Gardaí seize gun and ammunition in Laois,2020
1961,Dermot Kennedy announced special one-off concert with special guest from Paul Mescal,2020
1963,"Publicans condemn drinking on street as it ""jeopardises public health""",2020
1964,Kasabian frontman Tom Meighan leaves the band due to personal issues,2020
1965,Here are the best movies on TV on Sunday,2020
1966,Oscar-winning composer Ennio Morricone dies age 91,2020
1967,"No new Covid-19 deaths, 18 new cases",2020
1968,"11 new Covid-19 cases confirmed, one further death",2020
1969,Two men have died following a diving incident in Tipperary,2020
1970,Five arrested following violent disorder incident in Mullingar,2020
1971,A man has died following a traffic collision in Tipperary,2020
1972,Status yellow wind warning issued for 17 counties across Ireland,2020
1973,"Gardaí investigating fire incident in Dundalk after ""loud bang"" heard in house",2020
1975,Why you should be watching... Hamilton,2020
1976,Alcohol seized from Dublin premises for breach of Covid regulations,2020
1978,Man arrested after attempting to shoot Garda in Cork,2020
1979,Weather advisory issued for all of Ireland on Saturday,2020
1980,"Gardaí will conduct ""nationwide checks"" of pubs",2020
1981,"Two more people have died due to Covid-19, nine more cases",2020
1982,David McCullagh named new co-presenter of RTÉ Six One News,2020
1983,HIQA report finds that official Covid-19 death toll in Ireland has likely been overestimated,2020
1984,Man airlifted to Tallaght hospital following serious collision between van and lorry in Monaghan,2020
1985,"Five more people dead from Covid-19 in Ireland, 15 new cases",2020
1986,Parents warned about teenagers attending ‘Longitude house parties’ this weekend,2020
1987,"UK citizens permitted to travel to Germany, France, Spain and Italy without self-isolation requirements",2020
1988,Ryanair promises 90% of customer refunds will be processed by the end of July,2020
1989,Dr. Tony Holohan to step aside as Chief Medical Officer,2020
1990,"Ghislaine Maxwell, former girlfriend of Jeffrey Epstein, arrested by the FBI",2020
1991,Winning ticket for €2.8 million lotto jackpot sold in Mayo,2020
1992,New Vodafone technology to accelerate 5G rollout across 57 sites in 11 counties,2020
1993,"Man arrested in investigation into 25 claims of Covid-19 unemployment payment worth over €56,000",2020
1994,Digital tools to help vulnerable families: Diona's missi,2020
1995,Students will not be required to social distance when schools reopen in August,2020
1996,Seven guns found in West Dublin raid,2020
1997,"Gardaí warn of ""strong sanctions"" for Dublin pubs that flout safety rules",2020
1998,McDonald's to reintroduce some fan favourites to its menu from next week,2020
1999,"The first Irish comedy about lockdown, made during lockdown, is coming to RTÉ this weekend",2020
2000,"Trump hopes at some point Covid-19 will ""sort of just disappear""",2020
2001,25 jokes which make Airplane! one of the funniest movies of all time,2020
2002,House party attended by over 50 people described as “grossly irresponsible” by Waterford Mayor,2020
2003,121 incidents of spitting and/or coughing against Gardaí since April,2020
2004,Five hot favourites for 2020 sporting events makes for tasty odds,2020
2006,"Three further deaths, six new cases of Covid-19 confirmed",2020
2007,User Generated Content,2020
2008,€3.9 million worth of cannabis seized in Laois,2020
2009,"Government ""acutely aware"" of concerns of people who have booked foreign holidays",2020
2010,Arlene Foster calls on Sinn Féin to apologise over Bobby Storey funeral,2020
