,Unnamed: 0,text,date,source,value
22273,1273,"Test Yourself | Editing, June 6, 2014",2014-06-06T08:13:06+0000,NY_TIMES,0
22274,1274,"6 Q’s About the News | Young Love, Complicated by Cancer",2014-06-06T08:30:04+0000,NY_TIMES,0
22275,1275,Populist Party Fails to Capture Seat in British Parliament,2014-06-06T08:50:57+0000,NY_TIMES,0
22276,1276,What Was Your Favorite Field Trip?,2014-06-06T09:00:16+0000,NY_TIMES,0
22277,1277,Horse Racing Fades in Italy,2014-06-06T09:00:22+0000,NY_TIMES,0
22278,1278,British Video Game Retailer Raises $203.4 Million in I.P.O.,2014-06-06T09:00:23+0000,NY_TIMES,0
22279,1279,"On 70th Anniversary, the Memories of D-Day Are Replayed at Normandy ",2014-06-06T09:10:37+0000,NY_TIMES,0
22280,1280,Your Friday Briefing,2014-06-06T09:58:41+0000,NY_TIMES,0
22281,1281,New York Today: Don’t Fear the Mosquitoes,2014-06-06T09:59:57+0000,NY_TIMES,0
22282,1282,Best of Both Worlds? Northeast Cut Emissions and Enjoyed Growth,2014-06-06T10:00:02+0000,NY_TIMES,0
22283,1283,Awkward Diplomacy as Leaders Gather,2014-06-06T10:04:41+0000,NY_TIMES,0
22284,1284,Vietnam Says Video Shows Chinese Ship Intentionally Sinking Boat,2014-06-06T10:09:39+0000,NY_TIMES,0
22285,1285,Suicide Bomb Hits Convoy of an Afghan Candidate,2014-06-06T10:17:53+0000,NY_TIMES,0
22286,1286,One More Senior Official Reportedly Kills Himself,2014-06-06T10:51:32+0000,NY_TIMES,0
22287,1287,Daily Report: Changes in Wireless Market May Influence a Sprint Deal,2014-06-06T10:56:28+0000,NY_TIMES,0
22288,1288,Plotting the World Cup Coverage,2014-06-06T10:59:11+0000,NY_TIMES,0
22289,1289,It’s Not Too Soon to Pay Attention to Senate Polling,2014-06-06T11:00:37+0000,NY_TIMES,0
22290,1290,Morning Views,2014-06-06T11:02:15+0000,NY_TIMES,0
22291,1291,Morning Agenda: S.E.C. Takes on High-Speed Trading,2014-06-06T11:23:32+0000,NY_TIMES,0
22292,1292,"For Some Retirees, a Second Act Is Easier Than Expected",2014-06-06T11:37:32+0000,NY_TIMES,0
22293,1293,Struggling to Understand ‘Slenderman’,2014-06-06T11:57:18+0000,NY_TIMES,0
22294,1294,Soaring Past Low Expectations,2014-06-06T12:00:03+0000,NY_TIMES,0
22295,1295,‘Orange Is the New Black’ Recap: Season 2 Begins in a More Menacing World,2014-06-06T12:00:12+0000,NY_TIMES,0
22296,1296,Singing Nun Wins Italian TV Talent Show,2014-06-06T12:01:21+0000,NY_TIMES,0
22297,1297,We Are the World (Cup),2014-06-06T12:07:51+0000,NY_TIMES,0
22298,1298,Vodafone Reveals Direct Access by Governments to Customer Data,2014-06-06T12:09:15+0000,NY_TIMES,0
22299,1299,Remembering Operation Bluestar on Its 30th Anniversary,2014-06-06T12:12:56+0000,NY_TIMES,0
22300,1300,In Our Pages: June 7,2014-06-06T12:19:18+0000,NY_TIMES,0
22301,1301,"217,000 Jobs Added, Nudging Payrolls to Levels Before the Crisis ",2014-06-06T12:33:07+0000,NY_TIMES,0
22302,1302,"China Will Deport Detained Artist, Australia Says",2014-06-06T12:46:10+0000,NY_TIMES,0
22303,1303,Subway Hero Rescues Wedding Ring,2014-06-06T12:46:56+0000,NY_TIMES,0
22304,1304,What’s News in Washington: D-Day Remembrance,2014-06-06T12:47:24+0000,NY_TIMES,0
22305,1305,"In Jobs Report, Two Milestones",2014-06-06T12:50:46+0000,NY_TIMES,0
22306,1306,Vanishing Into the Role,2014-06-06T12:55:19+0000,NY_TIMES,0
22307,1307,On Set | Tavi Gevinson Grows Up,2014-06-06T12:59:24+0000,NY_TIMES,0
22308,1308,"Quick Action Kept School Shooting Casualties Down, Police Say",2014-06-06T13:21:27+0000,NY_TIMES,0
22309,1309,Good News on Jobs. Why Aren’t We Happier?,2014-06-06T13:24:12+0000,NY_TIMES,0
22310,1310,"For Miami Heat and Spurs, Hot Arena Plays Big Role in Game 1",2014-06-06T13:28:28+0000,NY_TIMES,0
22311,1311,"Buying a Guaranteed Retirement Income, for Some Peace of Mind",2014-06-06T13:29:25+0000,NY_TIMES,0
22312,1312,Found Poetry Favorite | ‘The Elvish Doings in the Forest’,2014-06-06T13:32:27+0000,NY_TIMES,0
22313,1313,A Four-Month Streak of Sturdy Job Growth,2014-06-06T13:36:56+0000,NY_TIMES,0
22314,1314,Teenagers in The Times | May 2014,2014-06-06T13:45:20+0000,NY_TIMES,0
22315,1315,The Politics of the P.O.W. Coverage,2014-06-06T13:45:41+0000,NY_TIMES,0
22316,1316,"Trying to Go Legit, Despite the In-Laws",2014-06-06T14:00:33+0000,NY_TIMES,0
22317,1317,Interview With a Torturer,2014-06-06T14:00:38+0000,NY_TIMES,0
22318,1318,Private Jobs Have Recovered. Government Jobs Still Lag.,2014-06-06T14:02:08+0000,NY_TIMES,0
22319,1319,5th Batch of Clinton-Era Papers Is Released,2014-06-06T14:04:08+0000,NY_TIMES,0
22320,1320,Zlatan Ibrahimovic: ‘I’m Never Satisfied’,2014-06-06T14:09:19+0000,NY_TIMES,0
22321,1321,Obama and Putin Meet Briefly Over Ukraine,2014-06-06T14:09:35+0000,NY_TIMES,0
22322,1322,New Fire Commissioner Returns to a Challenged Department,2014-06-06T14:18:34+0000,NY_TIMES,0
22323,1323,The World Cup Hairdo Hall of Fame,2014-06-06T14:24:55+0000,NY_TIMES,0
22324,1324,"Your Turn: A Weekend Thread, Open for Comments",2014-06-06T14:35:31+0000,NY_TIMES,0
22325,1325,Letters: ‘My Accidental Jihad’,2014-06-06T14:37:48+0000,NY_TIMES,0
22326,1326,Nazism,2014-06-06T14:38:21+0000,NY_TIMES,0
22327,1327,The Top Shelf of Journalism Books,2014-06-06T14:39:00+0000,NY_TIMES,0
22328,1328,Going Native,2014-06-06T14:39:08+0000,NY_TIMES,0
22329,1329,Fire on the Mountain,2014-06-06T14:41:01+0000,NY_TIMES,0
22330,1330,Border Crossings,2014-06-06T14:41:14+0000,NY_TIMES,0
22331,1331,Acting the Brute,2014-06-06T14:41:27+0000,NY_TIMES,0
22332,1332,Paperback Row,2014-06-06T14:41:56+0000,NY_TIMES,0
22333,1333,Editors’ Choice,2014-06-06T14:42:03+0000,NY_TIMES,0
22334,1334,As the World Turns,2014-06-06T14:46:12+0000,NY_TIMES,0
22335,1335,B.A.s and I.O.U.s,2014-06-06T14:46:14+0000,NY_TIMES,0
22336,1336,Publish or Perish,2014-06-06T14:46:57+0000,NY_TIMES,0
22337,1337,Talking Talent | An Artist’s Directorial Debut,2014-06-06T14:47:48+0000,NY_TIMES,0
22338,1338,Settling Scores,2014-06-06T14:48:06+0000,NY_TIMES,0
22339,1339,Conrad in Vietnam,2014-06-06T14:49:47+0000,NY_TIMES,0
22340,1340,California Pioneers the Court-Aided One-Day Divorce,2014-06-06T14:50:28+0000,NY_TIMES,0
22341,1341,Bright Young Assistants,2014-06-06T14:50:36+0000,NY_TIMES,0
22342,1342,Leaders Meet to Honor D-Day,2014-06-06T14:51:42+0000,NY_TIMES,0
22343,1343,Young and in Debt in New York City,2014-06-06T14:58:04+0000,NY_TIMES,0
22344,1344,Jackie Robinson and Nixon: Life and Death of a Political Friendship,2014-06-06T15:00:02+0000,NY_TIMES,0
22345,1345,Inside the List,2014-06-06T15:00:12+0000,NY_TIMES,0
22346,1346,Fashion’s Embrace of Reality TV,2014-06-06T15:00:13+0000,NY_TIMES,0
22347,1347,This Is What a Cursed Soccer Stadium Looks Like,2014-06-06T15:03:27+0000,NY_TIMES,0
22348,1348,Reply All: The 5. 25.14 Issue,2014-06-06T15:03:28+0000,NY_TIMES,0
22349,1349,Who Made That Autocorrect?,2014-06-06T15:03:28+0000,NY_TIMES,0
22350,1350,The World Cup Soundtrack,2014-06-06T15:03:28+0000,NY_TIMES,0
22351,1351,"Sleep Now, Die Later",2014-06-06T15:03:28+0000,NY_TIMES,0
22352,1352,"Help! I’ve Fallen, and I Don’t Want Help",2014-06-06T15:03:30+0000,NY_TIMES,0
22353,1353,Where the View Gets a Standing Ovation,2014-06-06T15:11:44+0000,NY_TIMES,0
22354,1354,Pakistan Suspends License of Leading News Channel,2014-06-06T15:17:46+0000,NY_TIMES,0
22355,1355,Today in Small Business: Why Burt Was Ousted,2014-06-06T15:21:24+0000,NY_TIMES,0
22356,1356,Former Investment Banker Joins Vatican Financial Watchdog,2014-06-06T15:21:47+0000,NY_TIMES,0
22357,1357,Give Kids Your Undivided Attention — or No Attention At All,2014-06-06T15:22:02+0000,NY_TIMES,0
22358,1358,Thoughts on Dark Pools and Michael Lewis,2014-06-06T15:27:48+0000,NY_TIMES,0
22359,1359,Not Just an Easy Commute,2014-06-06T15:30:03+0000,NY_TIMES,0
22360,1360,Déjà View,2014-06-06T15:30:11+0000,NY_TIMES,0
22361,1361,"Summer Reads, Courtesy of JPMorgan",2014-06-06T15:32:59+0000,NY_TIMES,0
22362,1362,"Video Reviews of ‘The Fault in Our Stars,’ ‘Edge of Tomorrow’ and ‘Obvious Child’",2014-06-06T15:37:50+0000,NY_TIMES,0
22363,1363,Gone With Barely a Trace,2014-06-06T15:38:04+0000,NY_TIMES,0
22364,1364,Biking Just Beyond the Big City,2014-06-06T15:40:15+0000,NY_TIMES,0
22365,1365,‘The Invasion of Europe From the West Has Begun’,2014-06-06T15:41:28+0000,NY_TIMES,0
22366,1366,"For Missing Major Crown, Djokovic Must Dethrone a Dominant King",2014-06-06T15:45:27+0000,NY_TIMES,0
22367,1367,Family-Friendly Tax Reform and The Poor,2014-06-06T15:49:16+0000,NY_TIMES,0
22368,1368,World Leaders Honor D-Day Anniversary,2014-06-06T15:50:25+0000,NY_TIMES,0
22369,1369,D-Day’s Wheels Roll Again,2014-06-06T15:52:02+0000,NY_TIMES,0
22370,1370,Saudi Arabia and Iran Reach Out Tentatively ,2014-06-06T15:52:35+0000,NY_TIMES,0
22371,1371,Feeling Old on the Internet,2014-06-06T15:52:54+0000,NY_TIMES,0
22372,1372,"Ronaldo, Neymar and Iniesta in (Superslow) Motion",2014-06-06T15:53:41+0000,NY_TIMES,0
22373,1373,Inside The New York Times Book Review: ‘The Invention of News’,2014-06-06T15:55:26+0000,NY_TIMES,0
22374,1374,Wheelies: The Z06 Power Edition,2014-06-06T15:56:10+0000,NY_TIMES,0
22375,1375,Bergdahl Missteps,2014-06-06T15:56:37+0000,NY_TIMES,0
22376,1376,Inside The New York Times Book Review: ‘The Invention of News’,2014-06-06T15:57:09+0000,NY_TIMES,0
22377,1377,"Like Smoldering Sparks, War’s Ephemera",2014-06-06T16:00:02+0000,NY_TIMES,0
22378,1378,Shares of Arista Networks Surge in Debut,2014-06-06T16:01:34+0000,NY_TIMES,0
22379,1379,Throw FIFA Out of the Game,2014-06-06T16:14:29+0000,NY_TIMES,0
22380,1380,You Don’t Have to Hate Your Job,2014-06-06T16:17:36+0000,NY_TIMES,0
22381,1381,Outkast Returns,2014-06-06T16:18:06+0000,NY_TIMES,0
22382,1382,Bergdahl and Our Distance from the Battlefield,2014-06-06T16:18:16+0000,NY_TIMES,0
22383,1383,Egypt’s Election: A View From Cairo,2014-06-06T16:20:37+0000,NY_TIMES,0
22384,1384,For Another Kind of Platform,2014-06-06T16:20:51+0000,NY_TIMES,0
22385,1385,Driven | 2014 Subaru XV Crosstrek Hybrid,2014-06-06T16:25:32+0000,NY_TIMES,0
22386,1386,"For de Blasio, Deals, Drama and (Maybe) Progress",2014-06-06T16:28:00+0000,NY_TIMES,0
22387,1387,"Classical Playlist: John Adams, Handel, Lewis Spratlan and More",2014-06-06T16:29:19+0000,NY_TIMES,0
22388,1388,Image of the Day: June 6,2014-06-06T16:40:20+0000,NY_TIMES,0
22389,1389,"Lamb, Slow-Roasted the Moroccan Way, Without the Barbecue Spit",2014-06-06T16:41:50+0000,NY_TIMES,0
22390,1390,Video: The Subaru XV Crosstrek Hybrid Won’t Save Much Green,2014-06-06T16:42:14+0000,NY_TIMES,0
22391,1391,"A Shift in Locale, but Still Hearty Italian",2014-06-06T16:51:07+0000,NY_TIMES,0
22392,1392,Outkast Returns: What Does It Mean and Why Should We Care?,2014-06-06T16:55:39+0000,NY_TIMES,0
22393,1393,Movie Review: ‘Obvious Child’,2014-06-06T17:00:24+0000,NY_TIMES,0
22394,1394,Movie Review: ‘The Fault in Our Stars’,2014-06-06T17:00:27+0000,NY_TIMES,0
22395,1395,Movie Review: ‘Edge of Tomorrow’,2014-06-06T17:00:34+0000,NY_TIMES,0
22396,1396,Weekend Autos Calendar: Steve McQueen Cool Comes to California,2014-06-06T17:04:40+0000,NY_TIMES,0
22397,1397,"Liquidnet, a Dark Pool Operator, Is Fined $2 Million Over Customer Data",2014-06-06T17:07:19+0000,NY_TIMES,0
22398,1398,A Two-in-One Tower,2014-06-06T17:12:07+0000,NY_TIMES,0
22399,1399,U.S. and European Job Markets Take Different Paths,2014-06-06T17:16:35+0000,NY_TIMES,0
22400,1400,Uber Attains Eye-Popping New Levels of Funding,2014-06-06T17:24:44+0000,NY_TIMES,0
22401,1401,Book Review Podcast: ‘The Invention of News’,2014-06-06T17:27:36+0000,NY_TIMES,0
22402,1402,Happenings | The Beloved Bangkok Eatery Bo.Lan Pops Up in New York,2014-06-06T17:30:58+0000,NY_TIMES,0
22403,1403,Cooking With Nuts and Seeds,2014-06-06T17:36:08+0000,NY_TIMES,0
22404,1404,So You Want to Watch a Weepie,2014-06-06T17:41:54+0000,NY_TIMES,0
22405,1405,Who’s Listening to that Vodafone Call?,2014-06-06T17:47:00+0000,NY_TIMES,0
22406,1406,A Preview of the Belmont Stakes,2014-06-06T17:53:21+0000,NY_TIMES,0
22407,1407,Hundreds Gather to Remember 6-Year-Old Victim of Brooklyn Stabbing,2014-06-06T17:57:24+0000,NY_TIMES,0
22408,1408,Taking a Spin: What if the Democrats Won in Appalachia?,2014-06-06T17:57:29+0000,NY_TIMES,0
22409,1409,Nigerian Television Becomes Front for U.S. in Terrorism Fight,2014-06-06T18:03:45+0000,NY_TIMES,0
22410,1410,Speaking of Commencement,2014-06-06T18:05:24+0000,NY_TIMES,0
22411,1411,"Promoting City’s Spirit, de Blasio Aims to Bring Democratic Convention to Brooklyn",2014-06-06T18:07:02+0000,NY_TIMES,0
22412,1412,Changing the Way Tony Awards Are Picked,2014-06-06T18:07:38+0000,NY_TIMES,0
22413,1413,Soccer Stars Neymar and Iniesta on Set,2014-06-06T18:10:10+0000,NY_TIMES,0
22414,1414,Ben’s Music Box,2014-06-06T18:13:31+0000,NY_TIMES,0
22415,1415,"‘Ghostbusters,’ ‘Forrest Gump’ and ‘A Hard Day’s Night’ to Return to Theaters",2014-06-06T18:19:02+0000,NY_TIMES,0
22416,1416,Gays in the Military 1993-1999,2014-06-06T18:22:37+0000,NY_TIMES,0
22417,1417,Beastie Boys Win $1.7 Million in Suit Over Unauthorized Use of Music,2014-06-06T18:25:20+0000,NY_TIMES,0
22418,1418,New York City Bids for the 2016 Democratic National Convention,2014-06-06T18:27:26+0000,NY_TIMES,0
22419,1419,A Vegan Restaurant That Isn’t About Denial,2014-06-06T18:30:22+0000,NY_TIMES,0
22420,1420,Horse Racing’s Dark Side,2014-06-06T18:36:53+0000,NY_TIMES,0
22421,1421,A Risk-Taker’s Game: Insider Trading,2014-06-06T18:37:06+0000,NY_TIMES,0
22422,1422,What a Soccer Deal Says About Alibaba,2014-06-06T18:40:37+0000,NY_TIMES,0
22423,1423,Survivor of Attack on Jewish Museum in Brussels Dies,2014-06-06T18:43:49+0000,NY_TIMES,0
22424,1424,Video: Horse Racing’s Dark Side,2014-06-06T18:44:27+0000,NY_TIMES,0
22425,1425,"Risking a Leg, Instead of Seeing a Doctor",2014-06-06T18:45:11+0000,NY_TIMES,0
22426,1426,Highlights of the ‘Singing Nun’,2014-06-06T18:58:49+0000,NY_TIMES,0
22427,1427,A Ride Across America | An Unlikely Hotbed of Food Activism in Small-Town Virginia,2014-06-06T19:00:39+0000,NY_TIMES,0
22428,1428,Aftermath of Blast Near Afghan Candidate,2014-06-06T19:10:23+0000,NY_TIMES,0
22429,1429,Countdown to 2014 World Cup in Brazil: Day 6,2014-06-06T19:18:11+0000,NY_TIMES,0
22430,1430,A Toast to Mudslinging: This Drink’s for Mississippi,2014-06-06T19:20:30+0000,NY_TIMES,0
22431,1431,Residential Sales Around the Region,2014-06-06T19:21:57+0000,NY_TIMES,0
22432,1432,California Chrome’s Crew,2014-06-06T19:22:11+0000,NY_TIMES,0
22433,1433,Youths Facing Deportation to Be Given Legal Counsel,2014-06-06T19:22:17+0000,NY_TIMES,0
22434,1434, Walmart’s New C.E.O. Stresses Technology to Improve Customer Service,2014-06-06T19:22:43+0000,NY_TIMES,0
22435,1435,Fear of Equities Drives More Investors to Cash,2014-06-06T19:30:56+0000,NY_TIMES,0
22436,1436,Bill Cunningham | A-twirl,2014-06-06T19:33:53+0000,NY_TIMES,0
22437,1437,The N.R.A.’s Tea Party Moment,2014-06-06T19:37:46+0000,NY_TIMES,0
22438,1438,Bill Cunningham | A-twirl,2014-06-06T19:38:15+0000,NY_TIMES,0
22439,1439,"Move Over, Penguins, Marathon Coming Through",2014-06-06T19:42:15+0000,NY_TIMES,0
22440,1440,Lost in Time in England’s Northeast,2014-06-06T19:43:20+0000,NY_TIMES,0
22441,1441,"In Argentina, Wine, Art and Altitude",2014-06-06T19:45:40+0000,NY_TIMES,0
22442,1442,A Starter Kit for Military Collectors,2014-06-06T19:46:24+0000,NY_TIMES,0
22443,1443,Austrian Journalist Convicted in Holocaust Restitution Case Vows to Appeal,2014-06-06T19:48:09+0000,NY_TIMES,0
22444,1444,Extravagant Wedding Cakes Rise Again,2014-06-06T19:49:48+0000,NY_TIMES,0
22445,1445,Obama Aide Defends Remarks on Bergdahl’s ‘Honor’,2014-06-06T19:49:52+0000,NY_TIMES,0
22446,1446,I Was Promised Flying Cars,2014-06-06T19:50:26+0000,NY_TIMES,0
22447,1447,A Player Who Is Rarely at a Loss for Words ,2014-06-06T20:00:12+0000,NY_TIMES,0
22448,1448,"A Dual Review of What’s New, Starring George Takei and Tracey Emin",2014-06-06T20:00:54+0000,NY_TIMES,0
22449,1449,A Splashy and Celestial Affair,2014-06-06T20:00:58+0000,NY_TIMES,0
22450,1450,On the Market in the Region,2014-06-06T20:01:53+0000,NY_TIMES,0
22451,1451,On the Market in New York City,2014-06-06T20:01:54+0000,NY_TIMES,0
22452,1452,Readers’ Choice: Who’ll Take a Tony?,2014-06-06T20:02:21+0000,NY_TIMES,0
22453,1453,A Good Man With Pepper Spray,2014-06-06T20:06:58+0000,NY_TIMES,0
22454,1454,Big Ticket | $30.4 Million for a Midtown Three-Bedroom,2014-06-06T20:07:41+0000,NY_TIMES,0
22455,1455,"In Britain, Child’s Weight Leads to Parents’ Arrest",2014-06-06T20:12:05+0000,NY_TIMES,0
22456,1456,"Inequality, Fertility and the Rich",2014-06-06T20:14:20+0000,NY_TIMES,0
22457,1457,Drifting Back to the Real World,2014-06-06T20:17:00+0000,NY_TIMES,0
22458,1458,"Booed in the ’60s, but Time Will Tell",2014-06-06T20:19:25+0000,NY_TIMES,0
22459,1459,D-Day Combat Vehicles,2014-06-06T20:19:34+0000,NY_TIMES,0
22460,1460,Double Strawberry Cheesecake,2014-06-06T20:19:37+0000,NY_TIMES,0
22461,1461,A Strawberry Cheesecake That Is Red and White and Pink All Over,2014-06-06T20:19:45+0000,NY_TIMES,0
22462,1462,Two Paths to the Same Destination,2014-06-06T20:20:34+0000,NY_TIMES,0
22463,1463,Not a Happy Camper,2014-06-06T20:22:31+0000,NY_TIMES,0
22464,1464,Smooth Sounds Don’t Always Slide Into Easy Categories,2014-06-06T20:28:16+0000,NY_TIMES,0
22465,1465,Evening Hours | A Breath of Fresh Air,2014-06-06T20:28:29+0000,NY_TIMES,0
22466,1466,Code Name Parmigiano,2014-06-06T20:34:09+0000,NY_TIMES,0
22467,1467,The World Through Stewart Rahr’s Neon Glasses,2014-06-06T20:34:49+0000,NY_TIMES,0
22468,1468,Diesels: Not Just for the Big Guys Anymore,2014-06-06T20:37:05+0000,NY_TIMES,0
22469,1469,"Electric, but Not Bragging About It",2014-06-06T20:37:14+0000,NY_TIMES,0
22470,1470,Hauling Heavy Loads as It Lightens Wallets,2014-06-06T20:37:15+0000,NY_TIMES,0
22471,1471,A Night Out With Jessica Seinfeld,2014-06-06T20:40:55+0000,NY_TIMES,0
22472,1472,"GMC Sierra Denali: The $64,000 Question",2014-06-06T20:43:50+0000,NY_TIMES,0
22473,1473,Think Like a Doctor: Arachnophobia Solved!,2014-06-06T20:46:52+0000,NY_TIMES,0
22474,1474,"The GT40, Born of Ford’s Feud",2014-06-06T20:48:29+0000,NY_TIMES,0
22475,1475,Shoe Companies Show a Red Card to Black Soccer Cleats,2014-06-06T20:53:36+0000,NY_TIMES,0
22476,1476,Three to Watch,2014-06-06T20:56:40+0000,NY_TIMES,0
22477,1477,A Rare Taste of Vietnam on Long Island,2014-06-06T20:57:13+0000,NY_TIMES,0
22478,1478,Your Evening Briefing,2014-06-06T20:58:01+0000,NY_TIMES,0
22479,1479,Group of Catholic and Orthodox Officials Endorses Marriage for Some Priests,2014-06-06T21:00:39+0000,NY_TIMES,0
22480,1480,A Bridge Deal From the Reisinger Knockout Teams,2014-06-06T21:05:18+0000,NY_TIMES,0
22481,1481,Prancing Into History of One Golden City,2014-06-06T21:07:34+0000,NY_TIMES,0
22482,1482,A Composer Beyond His ‘Twilight Zone’,2014-06-06T21:07:42+0000,NY_TIMES,0
22483,1483,"From a Wistful Queen, Longing and Regret",2014-06-06T21:11:34+0000,NY_TIMES,0
22484,1484,Who Will Be the Next David Beckham?,2014-06-06T21:11:42+0000,NY_TIMES,0
22485,1485,"Wishing His Listeners Luck, a Pianist Dives In",2014-06-06T21:13:14+0000,NY_TIMES,0
22486,1486,"Secular Group, on Eve of Big Meeting, Fires Top Official Who Elevated Its Profile",2014-06-06T21:14:46+0000,NY_TIMES,0
22487,1487,‘Plane Wreck at Los Gatos’,2014-06-06T21:20:30+0000,NY_TIMES,0
22488,1488,"A Work Is Rushed to a Debut, by Design",2014-06-06T21:20:58+0000,NY_TIMES,0
22489,1489,"An Artful Stealth Theme, Returning on Padded Feet",2014-06-06T21:21:18+0000,NY_TIMES,0
22490,1490,A Country Negotiation in Brooklyn,2014-06-06T21:25:25+0000,NY_TIMES,0
22491,1491,James and Air-Conditioning Are Expected to Return for Game 2 ,2014-06-06T21:25:28+0000,NY_TIMES,0
22492,1492,A Selection of Documents From the National Archives,2014-06-06T21:26:54+0000,NY_TIMES,0
22493,1493,State Street Financial Literacy Test,2014-06-06T21:28:06+0000,NY_TIMES,0
22494,1494,Q. & A. | Hans-Ulrich Obrist on Curating the Swiss Pavilion at the Venice Architecture Biennale,2014-06-06T21:35:50+0000,NY_TIMES,0
22495,1495,Russia Releases Greenpeace Ship,2014-06-06T21:36:16+0000,NY_TIMES,0
22496,1496,Hacking Into Prime Time With Attitude,2014-06-06T21:42:40+0000,NY_TIMES,0
22497,1497,"Dazzling a Prince, Slowly, Gently, on Point",2014-06-06T21:48:39+0000,NY_TIMES,0
22498,1498,Giving a Satirist of the Third Reich the Last Laugh,2014-06-06T21:50:21+0000,NY_TIMES,0
22499,1499,World Cup Crib Sheet: Picking a Winner,2014-06-06T21:50:51+0000,NY_TIMES,0
22500,1500,Eviction Battles Imperil a Queens Art Haven,2014-06-06T21:51:05+0000,NY_TIMES,0
22501,1501,Joe on WNYC’s Money Talking,2014-06-06T21:52:08+0000,NY_TIMES,0
22502,1502,Carl Icahn Discloses Stake in Family Dollar,2014-06-06T21:54:31+0000,NY_TIMES,0
22503,1503,Knausgaard Tour Arrives in Manhattan,2014-06-06T21:54:33+0000,NY_TIMES,0
22504,1504,Graduating to Hit Shows,2014-06-06T21:56:33+0000,NY_TIMES,0
22505,1505,Friday Night Music: Lucius in Kansas,2014-06-06T22:02:37+0000,NY_TIMES,0
22506,1506,A Deadline for Goats to Get Out of Detroit,2014-06-06T22:05:19+0000,NY_TIMES,0
22507,1507,Bracing Beethoven Interpreter,2014-06-06T22:11:14+0000,NY_TIMES,0
22508,1508,"Texts and Context, at the Modern",2014-06-06T22:11:24+0000,NY_TIMES,0
22509,1509,"In Its 10th Year, a Brooklyn Debut",2014-06-06T22:11:38+0000,NY_TIMES,0
22510,1510,Unflinching View at a Festival,2014-06-06T22:11:39+0000,NY_TIMES,0
22511,1511,Northside Festival Booms in Brooklyn,2014-06-06T22:11:57+0000,NY_TIMES,0
22512,1512,A Rebranded Vice President,2014-06-06T22:12:01+0000,NY_TIMES,0
22513,1513,"Tyra’s Next Top Show, Yoko Ono’s Touchy Prints and Altuzarra’s Latest Milestone",2014-06-06T22:15:26+0000,NY_TIMES,0
22514,1514,Pictures of the Day: France and Elsewhere,2014-06-06T22:17:59+0000,NY_TIMES,0
22515,1515,"Nazi Art-Looting Case May Proceed, Court Rules",2014-06-06T22:18:02+0000,NY_TIMES,0
22516,1516,What We’re Reading,2014-06-06T22:19:27+0000,NY_TIMES,0
22517,1517,"Taking a Stand, on Stools",2014-06-06T22:22:24+0000,NY_TIMES,0
22518,1518,Uber’s True Valuation Will Be About Timing,2014-06-06T22:28:10+0000,NY_TIMES,0
22519,1519,"Under Cover: Ronaldo, Messi and Neymar: Capturing Soccer’s Biggest Stars",2014-06-06T22:36:06+0000,NY_TIMES,0
22520,1520,Nowhere to Turn,2014-06-06T22:40:45+0000,NY_TIMES,0
22521,1521,Facebook Under Fire for Temporarily Blocking Pages in Pakistan,2014-06-06T22:55:53+0000,NY_TIMES,0
22522,1522,"Calls for Rebirth, Not Demolition, in Detroit",2014-06-06T23:09:15+0000,NY_TIMES,0
22523,1523,To Ensure Dignity for All,2014-06-06T23:12:33+0000,NY_TIMES,0
22524,1524,A Shower of Petals,2014-06-06T23:15:34+0000,NY_TIMES,0
22525,1525,Educating Young Girls,2014-06-06T23:15:36+0000,NY_TIMES,0
22526,1526,Mixed Sentiment in the Bergdahl Case,2014-06-06T23:17:41+0000,NY_TIMES,0
22527,1527,Maria Sharapova Is Finding Her Stride on Clay at Roland Garros,2014-06-06T23:19:58+0000,NY_TIMES,0
22528,1528,Prayer Meeting Shows Pope’s Larger Vision,2014-06-06T23:30:15+0000,NY_TIMES,0
22529,1529,Week in Pictures for June 6,2014-06-06T23:31:59+0000,NY_TIMES,0
22530,1530,Is Softball Sexist?,2014-06-06T23:35:22+0000,NY_TIMES,0
22531,1531,12 Contenders Who Just Missed Out on a Triple Crown,2014-06-06T23:36:50+0000,NY_TIMES,0
22532,1532,Hard Lessons From Belmont,2014-06-06T23:45:54+0000,NY_TIMES,0
22533,1533,"Syria: Drought Adds to Woes, U.N. Says",2014-06-06T23:56:57+0000,NY_TIMES,0
22534,1534,Festival Draws Stars of Christian Preaching (Not as Seen on Television),2014-06-07T00:00:47+0000,NY_TIMES,0
22535,1535,Where to Watch the World Cup in New York,2014-06-07T00:07:57+0000,NY_TIMES,0
22536,1536,Where Should You Watch the World Cup in New York City?,2014-06-07T00:14:05+0000,NY_TIMES,0
22537,1537,"Buying Upstate New York Land, V.A. Closes Chapter in Building Cemeteries",2014-06-07T00:15:49+0000,NY_TIMES,0
22538,1538,Roundup: Can New E.P.A. CO2 Rules Have a Climate Impact?,2014-06-07T00:18:52+0000,NY_TIMES,0
22539,1539,Report Finds Higher Risks if Oil Line Is Not Built,2014-06-07T00:30:07+0000,NY_TIMES,0
22540,1540,Vows | Coming Home Again,2014-06-07T00:35:26+0000,NY_TIMES,0
22541,1541,Taxi Driver Solidarity,2014-06-07T00:52:13+0000,NY_TIMES,0
22542,1542,Hot Spots: All in the Family,2014-06-07T00:57:37+0000,NY_TIMES,0
